name,Gal11_ddmsn,Msn2_dgal11
IMA5,0.0,42.9009724942338
REE1,2229.7004669259445,4289.213025785357
YJL218W,375.3632840168011,721.2286163488346
HXT9,0.0,0.0
YJL220W,0.0,0.0
IMA4,0.0,0.0
VTH2,0.0,0.0
PAU1,0.0,0.0
YJL225C,0.0,0.0
AVT1,967.3098884588072,341.98819581011605
MPP10,0.0,287.5984801379425
MRX12,2742.384853254354,409.60532770217253
SAG1,0.0,124.58266499397988
APL1,88.32077270983554,171.2444916192359
POL31,0.0,602.8632603176028
SUI2,332.3900048219617,210.6323476540214
MHO1,1761.5483532645028,14707.801640766667
TDH2,6933.18065772209,845.123653920746
MET3,1567.6937155995806,4653.768460268483
YJR011C,1414.7081268869315,529.4389866025563
YJR012C,0.0,636.8527558028741
GPI14,0.0,636.8527558028741
TMA22,0.0,236.83762233368392
YJR015W,1288.0112686851016,1693.3920098805995
ILV3,1380.0120735911805,443.5800279179533
ESS1,0.0,2494.774674622841
YJR018W,2519.0102505132827,1355.1253575764083
TES1,95.40824212482234,2409.667419379821
YJR020W,394.2891638831944,988.2908621215967
REC107,0.0,2097.190350865852
LSM8,0.0,2097.190350865852
YJR023C,0.0,0.0
MDE1,0.0,255.68546339329268
BNA1,1810.5758405516287,2828.7358988721826
YJR026W,0.0,0.0
YJR027W,0.0,0.0
YJR028W,0.0,0.0
YJR029W,0.0,0.0
RBH2,141.7994057268002,234.47240170801058
GEA1,0.0,94.32822518048691
CPR7,0.0,94.32822518048691
RAV1,0.0,1851.1109077707795
PET191,0.0,1851.1109077707795
RAD26,0.0,253.7929595155312
HUL4,132.4811590647533,2065.30140402028
YJR037W,0.0,0.0
YJR038C,0.0,0.0
MLO127,856.9089225715128,1642.4144297716177
GEF1,39.03064450560914,213.51336327142337
URB2,426.9650614425752,134.6242114116581
NUP85,426.9650614425752,134.6242114116581
POL32,428.4544612857564,124.72032078008745
VPS55,618.2454089688489,2749.048745080557
SSC1,532.9701801455594,1878.4004731322277
TAH11,532.9701801455594,1878.4004731322277
ANB1,1015.6888861631087,1826.4177130771452
CYC1,1170.250238405321,1719.7062460203842
UTR1,343.46967164936046,1013.8774822988216
ISY1,343.46967164936046,1013.8774822988216
OSM1,192.0016798039903,2019.3966286865013
RAD7,483.73890790327334,273.1518750989626
BFA1,409.4340456747343,361.9501222531904
KCH1,132.4811590647533,316.15992254523667
HIT1,1280.6512042926151,718.824350639205
YJR056C,44.16038635491777,337.3522227548431
CDC8,132.4811590647533,154.0802390352996
APS2,1718.2909585832504,7761.982418429186
PTK2,1718.2909585832504,7761.982418429186
CBF1,2367.0500053945884,413.67718536981215
MNN14,0.0,0.0
NTA1,0.0,284.84201201670237
RPA12,0.0,284.84201201670237
CCT5,200.72902888598986,331.39454787730506
ARP3,1973.140373092245,2973.0508670395975
TOR1,1973.140373092245,2973.0508670395975
YAE1,0.0,211.29397997610766
RFC2,0.0,211.29397997610766
HAM1,0.0,12.333753346932124
LIA1,289.44073453597787,886.9490135806003
YJR071W,0.0,0.0
NPA3,230.6885854361376,494.65678408870093
OPI3,3797.7932265229283,2956.628942027105
MOG1,259.7669785583398,741.6069171584179
HOC1,896.0078390852879,484.00285048574915
CDC11,203.8171677919282,1738.5270455950615
MIR1,220.80193177458884,366.352742652356
BNA2,0.0,0.0
YJR079W,0.0,0.0
AIM24,8331.058969445263,896.5341427053821
EAF6,0.0,364.2136034209907
ACF4,1947.5202785716199,293.3658687798754
YJR084W,1947.5202785716199,293.3658687798754
TMH11,110.40096588729445,1000.2851698052232
STE18,0.0,0.0
YJR087W,0.0,0.0
EMC2,0.0,398.78620464313
BIR1,0.0,398.78620464313
GRR1,102.35851141868358,1025.3092454395985
JSN1,343.46967164936046,2842.8827654346646
BUD4,343.46967164936046,2842.8827654346646
FIP1,213.18807205822372,1569.2040921215466
IME1,132.4811590647533,1638.718996003335
SFC1,150.5467716644924,1983.7608044509777
YJR096W,200.72902888598986,3835.9386365663718
JJJ3,145.12803027437764,1406.2965335953174
YJR098C,55.00403994384776,378.85064726130383
YUH1,55.00403994384776,378.85064726130383
AIM25,1055.6306611686427,672.7592495899049
RSM26,1033.550467991184,776.7992574423885
VPS25,375.36328401680106,736.7111332230888
URA8,397.4434771942599,1227.8794832946628
SOD1,1947.724357523812,6704.327179525773
ADO1,1947.724357523812,6704.327179525773
ECM27,3566.800436358743,1433.3631600539645
LIH1,0.0,195.38729588988417
ABM1,765.0972522959936,1688.2192993610845
CPA2,1306.601122047567,1127.3088382360663
YMR1,1306.601122047567,1127.3088382360663
PXP2,383.2099642368898,372.22528795884807
NNF1,383.2099642368898,372.22528795884807
RSM7,1965.1371927938408,8246.630038932917
YJR114W,0.0,0.0
YJR115W,1589.7739087770397,10431.843883822494
TDA4,1405.1032022019288,190.111164492266
STE24,206.08180298961625,611.4032322033056
ILM1,0.0,171.0457066445049
JHD2,220.8019317745889,804.1983951311541
YJR120W,0.0,0.0
ATP2,198.72173859712996,964.7451985711634
IBA57,49.53889494942699,525.5153592356121
RPS5,520.9933221647602,3507.045167765163
YJR124C,0.0,292.58243070144266
ENT3,3869.6227990705606,1328.9522800342902
VPS70,1874.4882681251843,1469.4439886242315
RSF2,2943.986617048544,235.3248770073123
YJR128W,0.0,0.0
EFM3,0.0,111.47178293835272
STR2,209.33817459441835,251.68676718112624
MNS1,209.33817459441835,251.68676718112624
NMD5,300.11913056740235,142.26020678484903
XPT1,448.00391954264404,674.6884563448909
SGM1,44.16038635491777,107.88868205353869
MCM22,0.0,152.62678335290136
TTI2,0.0,69.82610725495557
MET5,397.4434771942599,275.73545118400057
IML1,44.16038635491777,195.60157189237808
HOM6,0.0,199.24258483906178
HIR3,0.0,179.27586358927675
IPA1,0.0,179.27586358927675
YJR142W,0.0,1662.899191708228
PMT4,78.45753920924477,106.72813236824246
MGM101,78.45753920924477,106.72813236824246
RPS4A,1221.3676793420423,2137.9729790802526
YJR146W,1221.3676793420423,2137.9729790802526
HMS2,3919.5729692178675,4690.648796636133
BAT2,359.44500521444695,2922.7710037527286
YJR149W,359.44500521444695,2922.7710037527286
DAN1,66.24057953237666,1365.1698012419213
DAN4,989.3900816362662,811.0816601787353
DAL5,66.24057953237666,144.78150842444205
PGU1,0.0,29.726783182009246
YJR154W,198.72173859712993,228.76032863257086
AAD10,94.82291548601977,119.90300131852811
THI11,0.0,0.0
YJR157W,0.0,0.0
HXT16,0.0,0.0
SOR1,0.0,0.0
MPH3,0.0,0.0
COS5,0.0,0.0
YJR162C,0.0,0.0
MET14,1475.1543315403617,560.7889509100726
DID4,266.48509007277966,1279.0416559002906
MRP17,266.48509007277966,1279.0416559002906
AUR1,351.2758005504823,2571.8237946753725
BYE1,351.2758005504823,2571.8237946753725
RPL14A,2597.0255722413813,381.6864038868557
CAP1,3191.009270187152,6641.062491032564
LAC1,3191.009270187152,6641.062491032564
MRT4,0.0,389.0039940636384
UFD4,0.0,389.0039940636384
CCE1,107.33427239042514,320.8175395109721
PRP40,233.00706368172695,1901.7199878526758
ARC19,233.00706368172695,1901.7199878526758
URB1,195.64728131925597,641.8228309259222
PUT3,4201.660421717612,888.3324140623753
ATP7,4201.660421717612,888.3324140623753
HCS1,383.2099642368898,787.9429931428771
SWD2,0.0,228.66591927555356
RAM2,467.18796647520065,993.6750320590348
SPT23,467.18796647520065,993.6750320590348
MAK11,0.0,0.0
CDC16,1934.6197769176144,219.82846294851043
SKA1,108.84602270578324,600.348964281924
URA6,343.46967164936046,301.1240645096607
PAN3,281.0206404403858,2098.338843606834
GPX1,84.00073491424575,16536.20287427551
TCD2,353.28309083934215,206.37522877952176
TFA1,4146.857706012886,613.4314876498779
MAE1,3895.044790146801,1100.3232630238786
YKL030W,0.0,0.0
YKL031W,0.0,0.0
IXR1,34052.171390239106,11133.4347025168
TTI1,435.38409082313296,533.2395925098323
TUL1,710.6269068607459,1907.682330988841
UGP1,1447.2036726798895,34871.05356988861
YKL036C,66.24057953237666,107.63642169708636
AIM26,0.0,0.0
RGT1,618.2454089688488,485.23682416463015
PTM1,988.6139534993292,790.6971374948376
NFU1,988.6139534993292,790.6971374948376
VPS24,560.0048994283051,406.5441310090207
SPC42,147.2012878497259,294.881586753249
PHD1,6920.657563084127,3811.495699804292
MMO1,47419.81772248291,15326.049360285926
PRI2,112.2042484516967,317.1414151397794
DCW1,112.2042484516967,317.1414151397794
ANR2,297.2333696965619,280.4472946980644
ELM1,297.2333696965619,280.4472946980644
CSE4,202.0409833231532,234.85251977096044
YKL050C,0.0,230.94790877370775
SFK1,4642.379424577872,7353.598788120499
ASK1,4642.379424577872,7353.598788120499
YKL053W,0.0,0.0
DEF1,1692.8148102718478,2493.8707255955146
OAR1,3283.466703052707,440.1448221147275
TMA19,1806.3572292022448,468.455021154156
NUP120,596.7619777691591,503.6036731523815
TOA2,719.4669687037164,312.4647353506793
MPE1,719.4669687037164,312.4647353506793
FBA1,21304.29082974969,5243.317122571482
BLI1,1822.6574556864643,2178.516777303508
MSN4,24085.27214525826,7890.986835821905
YKL063C,22230.535918351714,10431.366623352103
MNR2,5576.3717485953,10018.763757785184
YET1,5576.3717485953,10018.763757785184
YKL066W,0.0,0.0
YNK1,441.6038635491778,1012.1214371187997
NUP100,1615.4717607236869,2872.156048783654
YKL069W,264.9623181295066,201.31508851227946
YKL070W,0.0,0.0
YKL071W,44.16038635491777,273.06399197972286
STB6,878.1895013762058,693.5195742854579
LHS1,532.9701801455593,574.7816540289277
MUD2,532.9701801455593,574.7816540289277
YKL075C,220.80193177458887,131.7792259677346
PSY1,0.0,111.47178293835272
PSG1,563.1790162671699,177.4926412827554
DHR2,3613.471360241319,198.8127746076069
SMY1,369.4693679096706,838.285420579888
VMA5,5297.685924909747,709.833749473722
TEF4,473.14699665983323,241.86680324078918
RRP14,473.14699665983323,241.86680324078918
YKL083W,0.0,0.0
HOT13,2088.5712458559647,470.84150995247836
MDH1,620.313119366738,6707.383384895459
SRX1,207.46490233853987,5621.610449263915
CYT2,207.46490233853987,5621.610449263915
CAB3,135.58013354580018,362.1093667264355
MIF2,0.0,328.110794429158
CUE2,901.0693089264305,596.4391419214587
YKL091C,1307.4435770347282,2970.9735312754788
BUD2,0.0,507.34072436780303
MBR1,566.7249582214447,5903.203675390935
YJU3,2243.7424814020387,1633.017982254019
YJU2,101.0204916615766,1058.2968299828003
CWP1,3024.9864653118666,6892.82250207653
YKL097C,0.0,0.0
MTC2,1836.2571766340832,1576.9683960418163
UTP11,1836.2571766340832,1576.9683960418163
YPF1,0.0,3717.2042217799426
HSL1,728.6463748561432,1749.0275284131685
YKL102C,0.0,0.0
APE1,684.4859885012254,2583.9349636518295
GFA1,3403.55309341659,1919.7276770105073
SEG2,78.45753920924477,487.6034739344752
AAT1,91.45642144509597,319.21976013115506
YKL107W,0.0,311.25893053735143
SLD2,154.5613522422122,95.6833574166559
HAP4,5983.7323510913575,13866.874917665784
KTI12,2208.0193177458887,13854.744320824713
YKL111C,0.0,0.0
ABF1,2883.040554395478,619.4633677832743
RAD27,2883.040554395478,619.4633677832743
APN1,121.7018521592222,179.4793533141289
YKL115C,0.0,0.0
PRR1,1663.0018912136754,966.3541766896298
SBA1,154.5613522422122,546.7471092426953
YKL118W,0.0,0.0
VPH2,44.16038635491777,125.08345242233564
OAC1,1485.4866805887673,661.2062672692483
DGR2,945.2296952813483,223.24923665304732
SRP21,1846.299004207779,179.42330951848828
YKL123W,0.0,770.8055838583388
SSH4,1974.9506119838225,1429.2686503067182
RRN3,555.3102475768102,1807.8219932578381
YPK1,2424.4917998778383,4312.4347605251905
PGM1,1550.325701986776,940.1975450197594
PMU1,1519.3147178952795,319.38947146304247
MYO3,664.7800096439236,1559.6226291916794
SHE2,0.0,789.141092096131
YKL131W,0.0,0.0
RMA1,1774.6634491126003,1297.9646064209048
RCI50,887.3317245563002,968.0047241481411
OCT1,211.72787978385233,326.5374728350714
APL2,147.2012878497259,235.45485774978692
YKL136W,0.0,0.0
CMC1,0.0,1889.3408479219377
MRPL31,0.0,1889.3408479219377
CTK1,3588.461435986457,248.04360483336532
TGL1,2235.340495597783,3115.534568855787
SDH3,780.1203898660551,2311.0932026792248
MRP8,627.6603136739582,4428.860170600827
LTV1,1747.5491004681855,306.22888468137154
RPC25,1747.5491004681855,306.22888468137154
RPT1,657.7078818817541,1683.5597630694922
AVT3,1285.3334905797271,4206.946305736616
YKL147C,0.0,0.0
SDH1,1285.3334905797271,4206.946305736616
DBR1,1149.6298927106693,1693.4665937082134
MCR1,877.5461391041351,18827.642781860315
NNR2,877.5461391041351,18827.642781860315
GPM1,12502.101518006384,2971.785835870868
YKL153W,0.0,0.0
SRP102,0.0,142.91451764527298
RSM22,0.0,142.91451764527298
RPS27A,564.6076794236062,165.06451768992804
APE2,1646.9652288104576,406.7278338309817
RCN1,1646.9652288104576,406.7278338309817
ELF1,375.36328401680106,388.5123666492645
KDX1,662.4057953237666,125.34317934788578
YKL162C,403.2035275883797,391.1111808173696
PIR3,6814.342469136029,3930.4842524562723
PIR1,6814.342469136029,3910.48036709709
MCD4,794.8869543885198,156.44213559795259
TPK3,1210.192013410855,236.09454539243322
MRP49,343.46967164936046,2172.4713265080873
KKQ8,0.0,1737.4376475008105
YKL169C,0.0,0.0
MRPL38,610.1106009561008,695.0943673163455
NNK1,83.54667688768227,1628.238635959694
EBP2,184.00160981215737,138.6078947559991
SNU114,1091.0213099450273,871.608827557052
TPO5,1091.0213099450273,871.608827557052
ZRT3,1266.2857774060758,385.1453325166772
LST4,1266.2857774060758,385.1453325166772
YKL177W,0.0,0.0
STE3,198.72173859712996,111.28640454231275
COY1,512.762779950467,215.7323242504301
RPL17A,483.0042257569129,1405.2340451962298
PRS1,1461.1245931337262,389.9553887246693
FAS1,18944.80574625972,5719.172656100692
LOT5,1232.0107787422708,712.84204897845
SPE1,3345.6160236448573,3088.301148594432
ASH1,11278.760102332104,2293.6636984327242
MTR2,11574.73340455311,2464.212444552324
FAT3,1033.550467991184,2004.1915834299525
PXA2,923.1495021038895,197.684423598267
HYM1,923.1495021038895,416.69880319224785
CNB1,545.5106549725136,1242.394717738384
DPH2,464.0410113507525,1219.3353090366275
ACP1,464.0410113507525,1219.3353090366275
SDS22,0.0,1313.994075210121
MST1,0.0,969.720441963718
MIA40,525.208478492954,1579.3965384402816
YKT6,525.208478492954,1579.3965384402816
PEX1,2703.207926779292,179.33548944845523
PTK1,15456.135224221216,4949.377566191434
[],0.0,0.0
MNN4,18291.547502189052,3238.8689753908934
YKL202W,0.0,0.0
TOR2,203.37020031870026,522.4825008130264
EAP1,809.2217394880221,358.42535870544606
LOS1,1995.76084138167,236.10910738076316
ADD66,1995.76084138167,236.10910738076316
EMC3,0.0,220.03419452305928
CBT1,1324.811590647533,309.9948027045847
STE6,2614.8871540694563,44.47557020266911
UBA1,1289.581995206653,1115.2595415467206
TRP3,2049.2393541542924,933.3478795331187
SAC1,2134.110721335984,2786.7380440781644
DOA1,2134.110721335984,2786.7380440781644
YRA2,4686.2206703129605,201.8837055520807
OXP1,289.4407345359779,206.17132793590142
URA1,4985.905046756324,1181.519752741934
JEN1,2892.505306247114,8227.721060544169
SRY1,2597.025572241381,638.0482948485703
COS9,264.9623181295066,209.16941063171146
FRE2,428.4544612857564,125.6452754204127
MCH2,259.04137247298127,211.45606979379315
YKL222C,259.04137247298127,211.45606979379315
YKL223W,0.0,0.0
PAU16,0.0,0.0
YKL225W,0.0,0.0
VPS1,5189.060886116701,1280.4082484618332
PAP1,5189.060886116701,1280.4082484618332
OSH6,2192.004123936848,1231.8001052494546
ECM9,0.0,962.7924357958511
YKR005C,289.8025354541479,481.2263092664581
MRPL13,0.0,501.8561706682726
MEH1,289.8025354541479,481.2263092664581
RSC4,0.0,502.67467325141894
FOX2,1033.550467991184,445.1910690923073
TOF2,1354.403602122478,402.7759766915396
YKR011C,1554.5443133361593,1025.9608541457992
YKR012C,0.0,216.0120936070373
PRY2,4282.817613287799,1097.4605625275935
YPT52,375.36328401680106,1115.790846759937
YKR015C,421.5309606605787,405.43527480500416
MIC60,421.5309606605787,405.43527480500416
HEL1,2630.860727193241,1549.934658640964
YKR018C,1569.0261598221427,1402.2489212430685
IRS4,477.0412106241118,709.3442879696182
VPS51,477.0412106241118,709.3442879696182
ALY1,161.0014085856377,468.5458238873097
NTR2,0.0,142.3724097817403
RQT4,0.0,142.3724097817403
DBP7,318.2145487339663,243.4161576815606
RPC37,318.2145487339663,243.4161576815606
GCN3,901.0693089264305,218.2196141706656
BCH2,1143.9514338784784,92.91441917673824
SAP190,1695.1890245920047,905.21276588142
SET3,2318.772832358376,470.80474428307247
GMH1,2318.772832358376,470.80474428307247
SPO14,358.5186005618324,843.9304523453967
YKR032W,0.0,0.0
YKR033C,0.0,0.0
DAL80,358.5186005618324,843.9304523453967
OPI8,0.0,0.0
CAF4,0.0,219.18417092439617
SPC34,286.224726374467,499.6934130776242
KAE1,88.32077270983554,307.98110464598426
GAP1,8925.110223258043,6118.8498987965995
YKR040C,0.0,0.0
YKR041W,2539.2222154077717,2173.5562994921465
UTH1,15743.177735528183,6621.835849759005
SHB17,154.5613522422122,230.1057172003167
UIP5,154.5613522422122,230.1057172003167
YKR045C,0.0,180.49881146792112
PLN1,629.0287591252822,2949.58786966456
YKR047W,0.0,0.0
NAP1,143.1123631872335,1200.4575226698437
FMP46,856.9089225715128,1200.594950176242
TRK2,156.12257802243656,1112.6965976443887
HFL1,0.0,410.83385015681114
MRS4,2411.6106633258405,6246.238568435749
YSR3,901.0693089264305,217.82969802810564
DYN1,445.8500545448429,883.6846435677545
RHO4,445.8500545448429,883.6846435677545
TRM2,1051.4377703551847,255.81300863287237
RPS21A,1705.5045764657893,326.35383817163546
GLG1,1188.9334787862476,10080.386558285365
TIF1,3436.937036363023,276.51810020528416
UTP30,0.0,174.23458216182667
KTR2,1997.7317636748514,415.8236842679973
TFA2,425.64227811968937,345.21497108717847
LAS1,2999.1812290002945,131.67988028982018
OAF3,2999.1812290002945,131.67988028982018
PAM17,154.5613522422122,2016.6950329837125
CCP1,3132.880390540993,4370.52893793395
GPT2,3132.880390540993,4370.52893793395
BET3,1311.4296553884674,567.1281865142415
MET1,1311.4296553884674,567.1281865142415
YKR070W,0.0,805.0838115894019
DRE2,842.1612141402587,347.57103052536627
SIS2,1188.111820233396,1207.8413468660713
YKR073C,0.0,0.0
AIM29,1846.299004207779,563.2000316803308
YKR075C,396.3111595954159,110.44328038397674
ECM4,110.40096588729442,1497.6335728556446
MSA2,0.0,641.5347140018102
YKR078W,3060.3890091839744,343.9719345196867
TRZ1,1298.5127861206906,301.10903945204984
MTD1,1298.5127861206906,313.4423609094333
RPF2,1560.5207233418487,587.3247519681853
NUP133,1560.5207233418487,587.3247519681853
DAD2,237.78669575724953,205.4654077415366
HBS1,211.72787978385233,233.85368000824593
MRPL20,227.29610623854734,145.90441530439503
PRP16,227.29610623854734,145.90441530439503
OMA1,792.6223191908318,268.5284471449031
TVP38,0.0,369.7317987183855
TGL4,2199.582095047121,1121.0733811072405
PXL1,2199.582095047121,1121.0733811072405
SRL3,326.5380681173497,1426.9427920371188
SRP40,1399.9829610939473,5522.020364990378
PTR2,3753.63284016801,16804.820408716885
RPL40B,2045.0207428049087,320.0733656005621
MLP1,2089.1811291598265,264.38811993666366
ESL2,2608.3583182896905,2130.2467665245676
PCK1,1572.6823486303588,1575.7008021295853
UBP11,2574.651608616754,696.8809797537745
BAS1,2574.651608616754,696.8809797537745
SKG1,1641.1683818611048,564.2042352403831
SIR1,1641.1683818611048,564.2042352403831
FLO10,2953.8427977542137,417.59104765120344
NFT1,214.66854478085028,211.69833190217102
YKR104W,428.4544612857564,34.615016593734495
VBA5,0.0,0.0
GEX2,0.0,0.0
DNM1,2278.200845872981,927.7257086163596
RTT109,0.0,340.5089753206392
SFI1,0.0,101.64870385709375
ORC3,22.080193177458884,93.6406824612346
SPO75,0.0,0.0
MMM1,190.81648424964467,997.3547968315038
LMO1,190.81648424964467,997.3547968315038
DRS1,0.0,833.9342918061845
COX17,0.0,833.9342918061845
PSR1,370.9472453813092,5546.846912474211
SOF1,0.0,275.9215763931221
YEH1,1418.3137482112284,391.76465084363946
PUF3,1418.3137482112284,391.76465084363946
EMC6,490.67095949908634,279.7210768024494
BPT1,0.0,406.38729787103216
SDC25,0.0,0.0
YLL017W,0.0,0.0
DPS1,22.080193177458884,524.3352248893343
KNS1,0.0,0.0
YLL020C,0.0,0.0
SPA2,53.38906813202494,259.9279313909676
HIF1,53.38906813202494,259.9279313909676
POM33,332.3900048219617,4418.272210408188
SSA2,3199.3749297950626,1110.6774943821829
PAU17,88.32077270983554,394.53171262624164
HSP104,3510.3764746536326,7613.039663614088
ISA1,1854.7362269065463,1772.5063728327266
TPO1,2097.618351858594,3162.560861429711
FRA1,0.0,434.39809427394954
RRT7,0.0,0.0
GPI13,110.40096588729442,204.76638000167694
YLL032C,0.0,202.33496503861605
IRC19,1369.489145662235,135.69693080616918
RIX7,1369.489145662235,135.69693080616918
GRC3,0.0,237.27970240864988
PRP19,0.0,237.27970240864988
YLL037W,426.9650614425752,1947.9245646203365
ENT4,0.0,386.31412954977225
UBI4,426.9650614425752,1947.9245646203365
VPS13,0.0,2098.913098047233
SDH2,318.6832004994066,3872.892739607079
ATG10,153.03104182397246,316.4571904750608
FPS1,1629.7156837825737,1421.3832703429566
YLL044W,0.0,0.0
RPL8B,88.32077270983554,744.3050769085012
RNP1,0.0,0.0
YLL047W,0.0,0.0
YBT1,856.9089225715128,383.05857695491335
LDB18,0.0,1385.4211049997734
COF1,0.0,1385.4211049997734
FRE6,2409.926207007502,309.13163405255824
AQY2,1898.896613261464,2404.519120702439
YLL053C,1898.896613261464,2404.519120702439
YLL054C,0.0,198.95492547244766
YCT1,266.4850900727797,7256.287388683582
YLL056C,266.4850900727797,7256.287388683582
JLP1,0.0,266.67619333365553
YLL058W,1137.8749858322371,1739.40370100822
YLL059C,1137.8749858322371,1739.40370100822
GTT2,0.0,542.0503625416366
MMP1,473.75127124049715,1452.9039210211356
MHT1,473.75127124049715,1452.9039210211356
AYT1,32.95551220516251,344.01776128108617
PAU18,0.0,0.0
YLL065W,0.0,0.0
YLL066C,0.0,0.0
YLL067C,0.0,0.0
YLR001C,2930.260703323558,943.4453269423747
NOC3,1522.4270197971039,406.66491318246375
CMS1,0.0,160.32895703008367
THI73,68.38997886823549,955.0475105035329
SSL1,68.38997886823549,955.0475105035329
SSK1,358.25478996539255,1957.8765941837025
NSE1,358.25478996539255,1957.8765941837025
PAM18,72.90629822745858,539.0927776049666
RLP24,72.90629822745858,539.0927776049666
TEN1,22.080193177458884,457.5704929812164
LOT6,132.4811590647533,719.9174788504986
YLR012C,0.0,0.0
GAT3,0.0,0.0
PPR1,0.0,363.19458985647435
BRE2,0.0,363.19458985647435
PML1,0.0,407.047022883544
MEU1,0.0,407.047022883544
POM34,142.67201745434974,326.0535284046066
PSR2,142.67201745434974,326.0535284046066
YEH2,0.0,111.87937316048783
IRC25,0.0,111.87937316048783
SDO1,97.20839763661145,264.2022594608971
IZH3,249.2925036164713,754.3580215634643
UBR2,66.24057953237666,464.3161022426899
SNF7,88.32077270983554,716.8255857188002
SED5,431.7356207883023,834.1082540976944
AAT2,264.9623181295066,351.9023184196741
ADE16,808.9988133889894,3599.88693827032
RPL15A,287.0425113069655,571.4249520111086
YLR030W,0.0,0.0
YLR031W,0.0,0.0
RAD5,88.32077270983554,171.02274904764423
RSC58,110.40096588729443,211.84833640508694
SMF3,0.0,0.0
MLH2,1135.0206429644406,1585.29662697841
YLR036C,1186.4627582459364,503.3604367653254
PAU23,0.0,353.64508969907763
COX12,0.0,1197.087728260634
RIC1,150.79156316313384,174.13167085659236
AFB1,234.18386703365485,241.9692627943229
YLR041W,1117.6702477988918,209.63418153305295
YLR042C,143.1123631872335,169.53710820743183
TRX1,1431.123631872335,1491.3209383231945
PDC1,4636.840567266366,6174.3806010107855
STU2,2061.269660942815,1092.2367808438623
YLR046C,856.9089225715128,178.13522323591485
FRE8,226.87904916288028,721.8057908850419
RPS0B,226.87904916288028,721.8057908850419
MLO50,351.2758005504823,1957.9803935571178
EMA19,0.0,740.6891978207501
FCF2,0.0,634.1145930164921
IES3,0.0,634.1145930164921
YLR053C,0.0,1643.139328542291
OSW2,856.9089225715128,54.76029102357321
SPT8,1434.329348807729,761.7046823117394
ERG3,1434.329348807729,761.7046823117394
MNL2,185.10341585893676,172.5350547878169
SHM2,406.74040063740057,431.47995332190595
REX2,0.0,272.54166019631253
FRS1,0.0,272.54166019631253
RPL22A,3122.00944674342,172.28121725778496
BUD28,0.0,0.0
BMT6,80.08360219803741,76.93333004442641
PER33,0.0,1310.1933608133388
SND2,0.0,107.4570407886397
SPC3,0.0,107.4570407886397
PET309,1874.4882681251843,256.7821025442425
FYV7,1874.4882681251843,256.7821025442425
MEF1,0.0,1134.3862997673402
XYL2,856.9089225715128,697.1580475015544
RGR1,1705.3113059199586,490.772464529694
LAM6,1705.3113059199586,490.772464529694
RFU1,0.0,470.73950093170134
BUD20,369.76400057945506,1085.3350508874767
RPL10,369.76400057945506,1085.3350508874767
YLR076C,0.0,0.0
FMP25,0.0,413.2319270561854
BOS1,368.00321962431474,3144.220203938201
SIC1,368.00321962431474,3144.220203938201
EMP46,0.0,731.0922517338488
GAL2,132.4811590647533,8315.866887181015
SRL2,48.14995396953651,619.3694649792342
EMP70,136.17740285657462,345.69583624217506
RAX2,1024.2017317255024,2189.2151972110773
ARP6,281.0206404403858,488.5813186046064
SMC4,281.0206404403858,488.5813186046064
CSF1,0.0,266.5237522250329
GAA1,0.0,266.5237522250329
ALT1,2851.815383056762,8410.52401491621
XDJ1,2851.815383056762,8410.52401491621
GEP5,0.0,772.7811574215874
SUL2,878.9891157489717,49.50519268505086
NYV1,958.520013905192,1664.41153955794
GIS3,494.23688216986466,2212.21568126425
IOC2,0.0,447.8114774467054
KIN2,0.0,447.8114774467054
HRT3,0.0,993.9851511550602
CHA4,0.0,271.0714335970826
ICT1,4805.272810094417,1724.193595598259
ERG27,461.3771708722752,845.2467190776514
YLR101C,0.0,0.0
APC9,0.0,378.34535593231305
CDC45,0.0,85.85613200324146
LCL2,0.0,85.85613200324146
SEN2,25.933112792317484,464.29646767976055
REA1,0.0,323.6320988746578
REX3,0.0,323.6320988746578
YLR108C,1830.8653051032854,9859.044158243803
AHP1,1830.8653051032854,9859.044158243803
CCW12,6136.620410275641,14928.263495303856
YLR111W,0.0,0.0
YLR112W,6136.620410275641,14928.263495303856
HOG1,1144.8989054978679,5482.255340139589
AVL9,1052.5426400385809,357.8443607594622
CFT2,1052.5426400385809,357.8443607594622
MSL5,291.6251929098343,1207.3580094665292
CLF1,203.37020031870026,877.8260982496879
TML25,0.0,1278.8999846190236
SRN2,0.0,1278.8999846190236
YPS1,4041.283063213805,11395.380380476676
YPS3,702.5516011009645,253.9131172907476
YLR122C,271.16026709160036,161.13042487931156
YLR123C,560.9356203505098,197.6308545976435
YLR124W,0.0,0.0
YLR125W,0.0,138.52483522920818
YLR126C,0.0,230.6036207682683
APC2,0.0,604.2101540139507
DCN1,0.0,604.2101540139507
DIP2,2142.272306428782,884.1715674209063
ZRT2,1386.833558830526,2450.97283487736
ACE2,0.0,0.0
USB1,1699.8049101530596,1122.1584489066881
CKI1,1699.8049101530596,1122.1584489066881
PDC5,44.16038635491777,528.5015798095815
SLX4,68.1888318715642,84.51305176445943
TIS11,649.8074869041955,1692.9817630316882
RKM5,649.8074869041955,1692.9817630316882
NHA1,515.2045074740407,1323.5472101049463
SLS1,0.0,852.931615741946
YLR140W,0.0,0.0
RRN5,0.0,852.931615741946
PUT1,772.806761211061,1823.1993640129856
DPH6,1035.986607599411,216.31392998807038
